,first_name,last_name,pesel,address,phone_number,email,disease,place
1624,Przemysław,Fyda,94294304142,"Gdańsk, ul. Podwale Staromiejskie 79",+48 511 721 169,parzonkaroza@example.org,grypa,Miła Przychodnia
1625,Krzysztof,Lelito,34094122114,"Gdańsk, ul. Świętojańska 6",662 851 578,pawlonkakamila@example.org,zapalenie płuc,Poradania rodzinna
1626,Krystian,Uzar,84629822193,"Gdańsk, ul. Mariacka 109",727 862 351,filuszgustaw@example.org,grypa,OpoMed
1627,Anna Maria,Stempniak,67801338874,"Gdańsk, ul. Kartuska 111",730 731 729,filip05@example.com,cukrzyca,Miła Przychodnia
1628,Sara,Dybał,2576743576,"Gdańsk, ul. Długa 125",+48 608 860 179,andruszkomaks@example.org,nowotwór,Poradania rodzinna
1629,Borys,Barczuk,70520189518,"Gdańsk, ul. Długa 81",+48 511 025 884,qpodkowa@example.org,nowotwór,OpoMed
1630,Karina,Pacholak,78951253601,"Gdańsk, ul. Świętojańska 74",+48 538 309 103,hornikmarek@example.com,reumatyzm,OpoMed
1631,Olgierd,Drobek,17654850724,"Gdańsk, ul. Mariacka 32",+48 32 105 41 50,ismolka@example.com,choroba serca,Miła Przychodnia
1632,Lidia,Perczak,94096089910,"Gdańsk, ul. Kartuska 29",798 490 470,karol88@example.com,astma,Centrum Medyczne
1633,Stefan,Garncarek,37981702256,"Gdańsk, ul. Świętojańska 61",+48 504 192 305,marika55@example.net,nowotwór,Centrum Medyczne
1634,Angelika,Frydel,14531835728,"Gdańsk, ul. Wały Jagiellońskie 13",695 563 386,kalarustadeusz@example.com,astma,Miła Przychodnia
1635,Miłosz,Wziątek,21036593935,"Gdańsk, ul. Wały Jagiellońskie 145",+48 22 769 97 77,dzienislukasz@example.org,cukrzyca,Poradania rodzinna
1636,Krystyna,Wszoła,18477836383,"Gdańsk, ul. Wały Jagiellońskie 128",696 816 787,gpietrasiak@example.org,reumatyzm,Miła Przychodnia
1637,Julianna,Gładka,1474717539,"Gdańsk, ul. Kartuska 74",508 494 585,damianwrochna@example.net,choroba serca,Miła Przychodnia
1638,Nela,Jędrusiak,6706521717,"Gdańsk, ul. Mariacka 60",+48 737 492 240,rkregiel@example.net,zapalenie płuc,NZOZ Glińskiego
1639,Melania,Ziarno,74801921128,"Gdańsk, ul. Kartuska 20",+48 508 439 014,brzezniakinga@example.net,nowotwór,OpoMed
1640,Kamil,Bukowiec,36942892079,"Gdańsk, ul. Mariacka 48",690 697 952,julian17@example.com,cukrzyca,NZOZ Glińskiego
1641,Marek,Leszczak,89021169896,"Gdańsk, ul. Długa 136",+48 725 988 557,przemyslawsygut@example.com,astma,NZOZ Glińskiego
1642,Gabriel,Halik,28207860603,"Gdańsk, ul. Długa 44",+48 22 133 85 38,pichjedrzej@example.org,nowotwór,NZOZ Glińskiego
1643,Gabriel,Kiedrowicz,98388964591,"Gdańsk, ul. Podwale Staromiejskie 39",794 746 877,blanka28@example.org,choroba serca,NZOZ Glińskiego
1644,Anna Maria,Seta,99570730747,"Gdańsk, ul. Świętojańska 13",+48 784 596 565,sebastianpinda@example.net,grypa,OpoMed
1645,Kamil,Krasa,53904393014,"Gdańsk, ul. Wały Jagiellońskie 29",697 804 258,bwitka@example.org,nowotwór,Centrum Medyczne
1646,Marek,Kłosiewicz,25699369691,"Gdańsk, ul. Kartuska 39",+48 787 353 293,maciejmlynarz@example.com,zapalenie płuc,OpoMed
1647,Julita,Bałdys,75745795952,"Gdańsk, ul. Długa 6",+48 502 813 735,kubasiewicznatasza@example.com,nowotwór,Miła Przychodnia
1648,Marcel,Sadłocha,50688151507,"Gdańsk, ul. Wały Jagiellońskie 44",+48 532 393 670,marcelina60@example.org,choroba serca,NZOZ Glińskiego
1649,Bartek,Pitura,4812758707,"Gdańsk, ul. Podwale Staromiejskie 63",+48 579 813 174,kamila18@example.net,zapalenie płuc,OpoMed
1650,Damian,Kidawa,4222687864,"Gdańsk, ul. Świętojańska 16",+48 533 462 937,jajemikolaj@example.org,cukrzyca,Poradania rodzinna
1651,Antoni,Kubaczyk,35726709724,"Gdańsk, ul. Świętojańska 124",+48 794 866 984,rlodyga@example.com,nowotwór,Miła Przychodnia
1652,Hubert,Kałwak,82924001531,"Gdańsk, ul. Świętojańska 141",22 698 00 90,walasiksylwia@example.net,zapalenie płuc,Medovec
1653,Radosław,Pasiak,42331935861,"Gdańsk, ul. Długa 64",+48 22 606 72 98,brunopiechna@example.org,nowotwór,NZOZ Glińskiego
1654,Krzysztof,Szmalec,14172882788,"Gdańsk, ul. Kartuska 13",+48 795 316 140,qmysiak@example.net,zapalenie płuc,OpoMed
1655,Kajetan,Skrzecz,32983003419,"Gdańsk, ul. Świętojańska 122",+48 889 819 484,rafal31@example.org,reumatyzm,Poradania rodzinna
1656,Melania,Ciak,81367255411,"Gdańsk, ul. Kartuska 50",+48 22 178 70 96,rozalia76@example.com,cukrzyca,NZOZ Glińskiego
1657,Iwo,Fyda,23993806768,"Gdańsk, ul. Wały Jagiellońskie 106",+48 503 589 708,zgolatymoteusz@example.net,grypa,Centrum Medyczne
1658,Andrzej,Lica,78680629840,"Gdańsk, ul. Mariacka 20",+48 690 467 714,kornelwojtaszczyk@example.com,nowotwór,Miła Przychodnia
1659,Błażej,Kuziora,41895989163,"Gdańsk, ul. Podwale Staromiejskie 150",501 330 835,cyprian44@example.net,nadciśnienie,Medovec
1660,Nicole,Kuba,52842157412,"Gdańsk, ul. Świętojańska 71",+48 791 883 902,wniedospial@example.org,zapalenie płuc,Poradania rodzinna
1661,Marianna,Bok,35861160689,"Gdańsk, ul. Mariacka 54",+48 797 832 605,kamila91@example.org,astma,NZOZ Glińskiego
1662,Andrzej,Bitner,89313801270,"Gdańsk, ul. Kartuska 98",+48 572 356 116,milosz31@example.org,astma,Poradania rodzinna
1663,Krystian,Kobos,80323443800,"Gdańsk, ul. Mariacka 50",+48 575 409 056,bianka19@example.com,cukrzyca,Poradania rodzinna
1664,Kamila,Kochel,34783413205,"Gdańsk, ul. Mariacka 126",+48 735 041 232,emilchlad@example.org,nadciśnienie,Miła Przychodnia
1665,Roksana,Patoka,79000938390,"Gdańsk, ul. Mariacka 97",736 727 458,marek35@example.com,reumatyzm,Centrum Medyczne
1666,Wiktor,Łabuś,66922640758,"Gdańsk, ul. Długa 14",+48 784 170 336,dagmara73@example.net,choroba serca,Miła Przychodnia
1667,Aleksander,Mojsa,21376584187,"Gdańsk, ul. Mariacka 91",+48 602 635 257,adrianna82@example.net,grypa,Miła Przychodnia
1668,Sylwia,Welenc,48055089742,"Gdańsk, ul. Podwale Staromiejskie 25",607 393 539,sdorobek@example.com,reumatyzm,Centrum Medyczne
1669,Julianna,Bajak,33122072928,"Gdańsk, ul. Wały Jagiellońskie 80",22 094 11 10,witkadariusz@example.net,choroba serca,Miła Przychodnia
1670,Julian,Żynda,64735053130,"Gdańsk, ul. Długa 137",+48 794 299 034,ulepianka@example.com,choroba serca,Poradania rodzinna
1671,Ada,Szwałek,43733247115,"Gdańsk, ul. Podwale Staromiejskie 40",502 752 074,bianka11@example.net,nadciśnienie,Medovec
1672,Adam,Świtaj,62202225594,"Gdańsk, ul. Wały Jagiellońskie 110",534 070 797,norbertbernard@example.net,reumatyzm,NZOZ Glińskiego
1673,Filip,Rajchel,29886841185,"Gdańsk, ul. Wały Jagiellońskie 94",+48 519 110 772,rostrega@example.org,choroba serca,Medovec
1674,Konstanty,Litwińczuk,39545412189,"Gdańsk, ul. Długa 130",669 691 446,konstanty85@example.com,nadciśnienie,OpoMed
1675,Michał,Muc,32834744790,"Gdańsk, ul. Długa 141",22 191 72 56,jedrzej95@example.com,grypa,Miła Przychodnia
1676,Wojciech,Zbrzeźniak,2160860326,"Gdańsk, ul. Świętojańska 92",+48 785 936 006,kalinagolota@example.net,astma,NZOZ Glińskiego
1677,Sebastian,Fura,39993522145,"Gdańsk, ul. Długa 32",793 526 837,gogolradoslaw@example.org,reumatyzm,Miła Przychodnia
1678,Jeremi,Leszkiewicz,47235400679,"Gdańsk, ul. Długa 106",+48 784 699 481,malwina40@example.net,cukrzyca,Medovec
1679,Igor,Ciapa,81481436369,"Gdańsk, ul. Mariacka 129",+48 793 000 876,ekonieczek@example.net,zapalenie płuc,Centrum Medyczne
1680,Ewelina,Garbaciak,82366843566,"Gdańsk, ul. Wały Jagiellońskie 9",795 851 634,jgos@example.org,reumatyzm,Medovec
1681,Dawid,Peciak,61786378505,"Gdańsk, ul. Wały Jagiellońskie 38",728 793 826,prokuratborys@example.org,choroba serca,Medovec
1682,Jeremi,Andrejczuk,59480253974,"Gdańsk, ul. Podwale Staromiejskie 124",+48 505 216 804,eryk09@example.org,cukrzyca,Poradania rodzinna
1683,Filip,Maruszczyk,87319681480,"Gdańsk, ul. Podwale Staromiejskie 29",+48 600 069 485,hpupek@example.org,nadciśnienie,Medovec
1684,Grzegorz,Gral,61759449569,"Gdańsk, ul. Podwale Staromiejskie 1",+48 794 078 467,jaraczinga@example.org,cukrzyca,NZOZ Glińskiego
1685,Natasza,Jędrzejek,62209552743,"Gdańsk, ul. Długa 133",+48 519 195 423,roksanakroll@example.net,reumatyzm,Centrum Medyczne
1686,Rozalia,Kolanko,14570230502,"Gdańsk, ul. Kartuska 74",+48 668 367 057,marianna55@example.com,zapalenie płuc,NZOZ Glińskiego
1687,Sebastian,Buszko,52851881429,"Gdańsk, ul. Świętojańska 64",+48 22 652 30 86,ykalwa@example.org,zapalenie płuc,Medovec
1688,Patryk,Strzelczak,30156062030,"Gdańsk, ul. Mariacka 47",737 923 197,blazej29@example.org,choroba serca,OpoMed
1689,Józef,Bandyk,75268059823,"Gdańsk, ul. Mariacka 47",605 729 650,nataniel72@example.net,reumatyzm,Centrum Medyczne
1690,Malwina,Korpal,39851485612,"Gdańsk, ul. Długa 3",793 284 951,nelagolon@example.net,choroba serca,OpoMed
1691,Igor,Tatarczyk,49810724275,"Gdańsk, ul. Świętojańska 99",604 049 692,arturjosko@example.com,nadciśnienie,Miła Przychodnia
1692,Sylwia,Downar,19221205783,"Gdańsk, ul. Długa 74",+48 510 547 454,skupinwojciech@example.org,choroba serca,Medovec
1693,Jacek,Dybał,39270131442,"Gdańsk, ul. Wały Jagiellońskie 75",737 795 173,pieszakapolonia@example.net,reumatyzm,Poradania rodzinna
1694,Alan,Wawrzeńczyk,79421444249,"Gdańsk, ul. Podwale Staromiejskie 148",+48 570 548 590,szynda@example.com,astma,Poradania rodzinna
1695,Tomasz,Dąbroś,5747862426,"Gdańsk, ul. Mariacka 144",516 000 218,nela78@example.com,cukrzyca,Centrum Medyczne
1696,Dawid,Chorążewicz,38873043096,"Gdańsk, ul. Wały Jagiellońskie 71",32 997 78 46,lemkerafal@example.net,cukrzyca,Medovec
1697,Oliwier,Kusyk,86605651446,"Gdańsk, ul. Wały Jagiellońskie 88",+48 699 836 017,nikodemdering@example.net,zapalenie płuc,OpoMed
1698,Dariusz,Franc,79883438714,"Gdańsk, ul. Długa 129",+48 577 097 634,xrajda@example.org,grypa,Miła Przychodnia
1699,Karina,Kij,71881045539,"Gdańsk, ul. Mariacka 83",+48 692 539 424,rcibor@example.org,astma,OpoMed
1700,Sebastian,Nowotny,55462894202,"Gdańsk, ul. Kartuska 111",884 340 629,laszkiewiczgustaw@example.net,reumatyzm,Poradania rodzinna
1701,Tymoteusz,Myszk,65278143590,"Gdańsk, ul. Mariacka 90",+48 694 285 587,adam02@example.com,nowotwór,Poradania rodzinna
1702,Daniel,Kiełbowicz,8248508816,"Gdańsk, ul. Kartuska 143",+48 22 505 48 81,julita66@example.net,nowotwór,Medovec
1703,Łukasz,Godzisz,1255161147,"Gdańsk, ul. Świętojańska 15",668 012 265,witanpatryk@example.net,cukrzyca,Miła Przychodnia
1704,Bianka,Hanc,93509774461,"Gdańsk, ul. Długa 37",790 903 685,oliwierpedzik@example.net,nadciśnienie,OpoMed
1705,Hubert,Kapałka,66040364888,"Gdańsk, ul. Wały Jagiellońskie 3",+48 738 656 127,krzysztof50@example.com,nadciśnienie,NZOZ Glińskiego
1706,Tola,Baum,9692974924,"Gdańsk, ul. Wały Jagiellońskie 118",737 974 116,ajagielka@example.net,choroba serca,OpoMed
1707,Konstanty,Zygmuntowicz,56616175764,"Gdańsk, ul. Mariacka 131",538 775 977,nelajanisz@example.com,grypa,Centrum Medyczne
1708,Jan,Wiercigroch,42063302165,"Gdańsk, ul. Podwale Staromiejskie 37",730 765 363,sbos@example.com,grypa,Miła Przychodnia
1709,Elżbieta,Jakubaszek,49480364227,"Gdańsk, ul. Długa 29",+48 22 277 41 24,artur31@example.org,nowotwór,Miła Przychodnia
1710,Janina,Kruś,20641728316,"Gdańsk, ul. Wały Jagiellońskie 131",729 312 950,rafal18@example.org,nadciśnienie,NZOZ Glińskiego
1711,Mateusz,Pietraś,66107788143,"Gdańsk, ul. Kartuska 72",696 570 220,twawrzynkiewicz@example.org,astma,Miła Przychodnia
1712,Mieszko,Byra,61524195868,"Gdańsk, ul. Świętojańska 19",+48 600 623 797,vopalach@example.net,reumatyzm,Poradania rodzinna
1713,Mikołaj,Sus,20865727230,"Gdańsk, ul. Kartuska 21",+48 530 002 067,przemyslaw26@example.org,nadciśnienie,Poradania rodzinna
1714,Eryk,Tylek,82884521635,"Gdańsk, ul. Długa 87",+48 723 344 077,majsterekkaja@example.com,nowotwór,Poradania rodzinna
1715,Dorota,Skrobek,36209050924,"Gdańsk, ul. Długa 57",539 050 384,tola39@example.com,cukrzyca,Centrum Medyczne
1716,Borys,Baster,31646201866,"Gdańsk, ul. Podwale Staromiejskie 1",531 080 311,dariusz35@example.net,choroba serca,OpoMed
1717,Tadeusz,Karwan,69965888777,"Gdańsk, ul. Świętojańska 100",508 592 156,kjajko@example.org,nowotwór,Poradania rodzinna
1718,Inga,Zagożdżon,14274305232,"Gdańsk, ul. Długa 27",+48 730 108 537,miekusksawery@example.net,grypa,Miła Przychodnia
1719,Konstanty,Balawender,8004898741,"Gdańsk, ul. Świętojańska 97",784 676 808,asnieg@example.com,nowotwór,Centrum Medyczne
1720,Julita,Droś,51685553342,"Gdańsk, ul. Kartuska 45",720 074 792,czerepakdominik@example.org,astma,OpoMed
1721,Jerzy,Janka,41764044380,"Gdańsk, ul. Długa 1",+48 882 391 645,lidiagonet@example.com,astma,OpoMed
1722,Olga,Bartkowicz,4067629927,"Gdańsk, ul. Mariacka 139",+48 739 735 475,cezarybudzen@example.com,grypa,NZOZ Glińskiego
1723,Łukasz,Dankiewicz,19231449482,"Gdańsk, ul. Kartuska 90",+48 533 247 216,filip24@example.net,astma,Poradania rodzinna
1724,Tola,Rej,90447024857,"Gdańsk, ul. Mariacka 49",+48 736 220 281,juliusz23@example.org,nowotwór,Miła Przychodnia
1725,Mariusz,Orwat,86560813766,"Gdańsk, ul. Wały Jagiellońskie 85",+48 782 615 274,biankajakobik@example.com,choroba serca,Centrum Medyczne
1726,Olga,Ogłaza,2396416064,"Gdańsk, ul. Wały Jagiellońskie 53",+48 732 019 558,ada82@example.net,choroba serca,Centrum Medyczne
1727,Michał,Zera,70924454741,"Gdańsk, ul. Wały Jagiellońskie 118",+48 725 422 534,dgemza@example.com,zapalenie płuc,Poradania rodzinna
1728,Maciej,Wszoła,98322479981,"Gdańsk, ul. Kartuska 147",575 512 350,wiejaemil@example.net,choroba serca,Miła Przychodnia
1729,Nicole,Boruc,91571969996,"Gdańsk, ul. Świętojańska 71",22 715 37 42,koziatekkrystyna@example.org,nowotwór,NZOZ Glińskiego
1730,Józef,Janisz,63987644441,"Gdańsk, ul. Podwale Staromiejskie 149",+48 32 204 95 39,urszulabaranowicz@example.net,choroba serca,OpoMed
1731,Kamila,Skubis,63092498863,"Gdańsk, ul. Kartuska 80",693 217 889,juliannawydmuch@example.org,grypa,OpoMed
1732,Arkadiusz,Pierz,12595510812,"Gdańsk, ul. Świętojańska 29",511 051 567,neskakarina@example.org,astma,Poradania rodzinna
1733,Wiktor,Oleksa,44831998270,"Gdańsk, ul. Podwale Staromiejskie 39",+48 781 910 875,rafal60@example.net,cukrzyca,Centrum Medyczne
1734,Konstanty,Ziarek,51904428431,"Gdańsk, ul. Długa 79",+48 603 214 104,bobrowiczmateusz@example.org,nadciśnienie,OpoMed
1735,Paweł,Sutor,22687559578,"Gdańsk, ul. Świętojańska 142",+48 575 213 534,vstrzyz@example.com,nadciśnienie,Medovec
1736,Julianna,Stypa,12904552427,"Gdańsk, ul. Mariacka 81",603 558 901,cyprianwojt@example.org,nowotwór,Medovec
1737,Dawid,Gul,88451197456,"Gdańsk, ul. Podwale Staromiejskie 34",+48 720 657 779,natan93@example.org,reumatyzm,Centrum Medyczne
1738,Sonia,Giedrojć,90348002161,"Gdańsk, ul. Mariacka 33",696 308 172,nikodemplak@example.com,zapalenie płuc,NZOZ Glińskiego
1739,Adam,Sommerfeld,20517127597,"Gdańsk, ul. Mariacka 123",794 096 306,osiadaczjakub@example.net,cukrzyca,Poradania rodzinna
1740,Rafał,Bejm,74719358311,"Gdańsk, ul. Wały Jagiellońskie 115",+48 502 214 209,natan95@example.net,reumatyzm,Centrum Medyczne
1741,Cyprian,Wałdoch,37785330433,"Gdańsk, ul. Wały Jagiellońskie 17",+48 693 075 788,legutkodariusz@example.net,reumatyzm,NZOZ Glińskiego
1742,Kalina,Kolarczyk,34235983685,"Gdańsk, ul. Mariacka 13",+48 786 898 402,jeremigras@example.com,nowotwór,Poradania rodzinna
1743,Kacper,Naczk,98330750163,"Gdańsk, ul. Świętojańska 21",22 134 65 32,zacharczukkrzysztof@example.com,cukrzyca,Centrum Medyczne
1744,Marcel,Pleskot,63897029032,"Gdańsk, ul. Świętojańska 65",514 054 394,alex11@example.net,choroba serca,Poradania rodzinna
1745,Jakub,Śnieg,51791665297,"Gdańsk, ul. Długa 143",+48 530 967 903,grzegorzhanke@example.org,nadciśnienie,OpoMed
1746,Bruno,Szczap,60706326527,"Gdańsk, ul. Mariacka 109",732 909 336,qmargas@example.net,cukrzyca,OpoMed
1747,Błażej,Gleba,76742440587,"Gdańsk, ul. Wały Jagiellońskie 58",+48 32 225 07 64,wojciechsztaba@example.org,zapalenie płuc,NZOZ Glińskiego
1748,Jan,Pikor,19522416199,"Gdańsk, ul. Kartuska 42",+48 532 755 658,dywanmaksymilian@example.net,cukrzyca,Poradania rodzinna
1749,Julita,Biegała,67093811851,"Gdańsk, ul. Podwale Staromiejskie 133",736 712 690,bruno61@example.com,nowotwór,Miła Przychodnia
1750,Krzysztof,Drewicz,78005521745,"Gdańsk, ul. Wały Jagiellońskie 60",880 650 046,ingauss@example.org,reumatyzm,Miła Przychodnia
1751,Ryszard,Bobel,65051753688,"Gdańsk, ul. Kartuska 47",+48 660 322 809,dzieniszkamil@example.com,reumatyzm,NZOZ Glińskiego
1752,Kornel,Dyda,9992523889,"Gdańsk, ul. Kartuska 32",+48 572 507 950,nindyka@example.com,nadciśnienie,Medovec
1753,Ada,Gamrat,90448792030,"Gdańsk, ul. Długa 105",+48 506 216 506,gabryelkonstanty@example.com,choroba serca,Centrum Medyczne
1754,Ernest,Litewka,70004760708,"Gdańsk, ul. Wały Jagiellońskie 103",22 178 64 86,lorenztola@example.org,choroba serca,Centrum Medyczne
1755,Iwo,Majczyna,65588681613,"Gdańsk, ul. Świętojańska 29",883 540 998,bzdziuchdagmara@example.com,grypa,OpoMed
1756,Aniela,Margol,39935274274,"Gdańsk, ul. Mariacka 66",515 944 050,fitasjulianna@example.net,choroba serca,Miła Przychodnia
1757,Tymon,Kacperczyk,71171734654,"Gdańsk, ul. Podwale Staromiejskie 23",+48 792 078 512,marcel17@example.com,zapalenie płuc,NZOZ Glińskiego
1758,Przemysław,Kinder,63242562973,"Gdańsk, ul. Kartuska 121",500 520 786,orwatprzemyslaw@example.org,zapalenie płuc,NZOZ Glińskiego
1759,Norbert,Sommer,664759760,"Gdańsk, ul. Długa 136",+48 530 057 465,emilhadala@example.com,choroba serca,Centrum Medyczne
1760,Albert,Kosno,76877433049,"Gdańsk, ul. Podwale Staromiejskie 123",+48 508 816 124,hwota@example.com,nadciśnienie,Miła Przychodnia
1761,Józef,Kołaczyk,6185734847,"Gdańsk, ul. Wały Jagiellońskie 139",739 331 839,sonia25@example.com,cukrzyca,OpoMed
1762,Ida,Szyda,35006248028,"Gdańsk, ul. Kartuska 59",+48 782 192 040,norbertwiertel@example.org,choroba serca,Miła Przychodnia
1763,Kornel,Dziadowicz,19032178520,"Gdańsk, ul. Mariacka 143",+48 731 965 739,gswierkot@example.net,choroba serca,Miła Przychodnia
1764,Juliusz,Hanusiak,95620718025,"Gdańsk, ul. Wały Jagiellońskie 104",+48 22 925 19 36,aleksander40@example.org,grypa,Poradania rodzinna
1765,Klara,Juszczuk,28250349366,"Gdańsk, ul. Świętojańska 16",+48 32 090 20 56,kaczanolga@example.net,nowotwór,Miła Przychodnia
1766,Emil,Dziewior,79814682723,"Gdańsk, ul. Wały Jagiellońskie 57",+48 32 827 81 49,oliwier82@example.com,grypa,OpoMed
1767,Miłosz,Kapustka,92295284696,"Gdańsk, ul. Świętojańska 124",+48 694 280 702,mariuszszybiak@example.net,astma,NZOZ Glińskiego
1768,Paweł,Namysł,41487627916,"Gdańsk, ul. Długa 93",22 766 92 20,ckotala@example.org,zapalenie płuc,Centrum Medyczne
1769,Natasza,Brejnak,73628064178,"Gdańsk, ul. Wały Jagiellońskie 46",512 434 095,konstanty16@example.org,nadciśnienie,Centrum Medyczne
1770,Juliusz,Loska,77788934351,"Gdańsk, ul. Długa 14",+48 501 224 733,jlepek@example.org,choroba serca,NZOZ Glińskiego
1771,Kalina,Galos,84516584434,"Gdańsk, ul. Wały Jagiellońskie 61",514 261 189,noculakjanina@example.org,zapalenie płuc,Poradania rodzinna
1772,Marianna,Bylina,73830534471,"Gdańsk, ul. Kartuska 99",+48 787 586 597,julian64@example.org,nowotwór,Centrum Medyczne
1773,Alex,Milewczyk,35888759867,"Gdańsk, ul. Długa 123",+48 723 709 952,robertkoscielak@example.org,zapalenie płuc,OpoMed
1774,Albert,Rajczak,94868110824,"Gdańsk, ul. Długa 1",+48 735 268 473,kreichel@example.org,nowotwór,Poradania rodzinna
1775,Przemysław,Rej,6562190580,"Gdańsk, ul. Kartuska 126",+48 720 295 430,ignacyhonkisz@example.com,zapalenie płuc,Miła Przychodnia
1776,Leon,Cyba,8267681913,"Gdańsk, ul. Świętojańska 111",+48 32 875 02 89,krystian31@example.org,nowotwór,NZOZ Glińskiego
1777,Dawid,Zegar,48520435384,"Gdańsk, ul. Mariacka 107",+48 787 387 117,maciej94@example.com,nowotwór,OpoMed
1778,Roksana,Wiech,54708781513,"Gdańsk, ul. Świętojańska 150",602 371 764,gtaranek@example.com,zapalenie płuc,Miła Przychodnia
1779,Paweł,Świadek,24980034384,"Gdańsk, ul. Podwale Staromiejskie 37",785 360 681,ragusjulian@example.org,reumatyzm,Centrum Medyczne
1780,Oskar,Płócienniczak,56504732932,"Gdańsk, ul. Wały Jagiellońskie 104",888 889 241,ryszardpacholak@example.org,reumatyzm,Miła Przychodnia
1781,Ada,Piguła,828640443,"Gdańsk, ul. Długa 96",662 110 996,supeltymon@example.com,grypa,Poradania rodzinna
1782,Piotr,Kurda,96513818302,"Gdańsk, ul. Podwale Staromiejskie 21",721 978 913,bartekpielka@example.com,choroba serca,OpoMed
1783,Tobiasz,Durys,77926179517,"Gdańsk, ul. Świętojańska 120",+48 514 158 782,dariuszbazyluk@example.org,astma,Poradania rodzinna
1784,Norbert,Paździora,79056860441,"Gdańsk, ul. Świętojańska 138",+48 513 459 994,dulassonia@example.org,choroba serca,Centrum Medyczne
1785,Marianna,Ceynowa,6382672380,"Gdańsk, ul. Kartuska 9",735 028 711,klewko@example.org,astma,OpoMed
1786,Filip,Kuciel,84480122599,"Gdańsk, ul. Podwale Staromiejskie 94",513 936 267,ormankonstanty@example.com,nadciśnienie,OpoMed
1787,Filip,Kopij,74039905984,"Gdańsk, ul. Mariacka 10",+48 725 087 114,gawliczekleon@example.org,cukrzyca,Miła Przychodnia
1788,Szymon,Kamieniak,2759385437,"Gdańsk, ul. Kartuska 101",738 784 433,aleksanderbrachaczek@example.org,cukrzyca,OpoMed
1789,Alex,Gadzała,14264321183,"Gdańsk, ul. Świętojańska 1",+48 507 459 903,vstark@example.org,zapalenie płuc,Medovec
1790,Anna Maria,Truchel,46090271684,"Gdańsk, ul. Kartuska 75",+48 795 701 930,ignacy72@example.com,reumatyzm,OpoMed
1791,Łukasz,Stochmal,17933212574,"Gdańsk, ul. Wały Jagiellońskie 58",32 584 37 99,agnieszka29@example.net,zapalenie płuc,Centrum Medyczne
1792,Alex,Myrcik,24689327727,"Gdańsk, ul. Świętojańska 52",+48 22 873 59 35,julian20@example.com,nadciśnienie,OpoMed
1793,Kornel,Hamrol,91256875928,"Gdańsk, ul. Mariacka 51",502 420 514,klarafranas@example.org,nadciśnienie,Miła Przychodnia
1794,Emil,Sacharczuk,44282501012,"Gdańsk, ul. Świętojańska 95",22 428 88 61,bgordon@example.org,nadciśnienie,NZOZ Glińskiego
1795,Marcin,Szałaj,28134916140,"Gdańsk, ul. Świętojańska 8",+48 606 732 718,xmietus@example.com,choroba serca,Poradania rodzinna
1796,Lidia,Grabias,32863383491,"Gdańsk, ul. Kartuska 39",573 125 540,maurycy69@example.com,grypa,Centrum Medyczne
1797,Monika,Stanisławek,62431304735,"Gdańsk, ul. Mariacka 9",+48 512 226 482,leonardroter@example.net,nowotwór,Poradania rodzinna
1798,Filip,Wiszowaty,66660160522,"Gdańsk, ul. Kartuska 115",+48 531 415 432,zslabosz@example.net,zapalenie płuc,Miła Przychodnia
1799,Olga,Słoboda,58405256081,"Gdańsk, ul. Świętojańska 15",519 147 546,alanpodkowa@example.org,reumatyzm,Miła Przychodnia
1800,Alex,Grzegorzak,43547614867,"Gdańsk, ul. Kartuska 58",+48 694 510 701,nikodem00@example.org,nadciśnienie,Poradania rodzinna
1801,Hubert,Dziób,19907077551,"Gdańsk, ul. Podwale Staromiejskie 27",+48 784 989 321,kacper27@example.net,grypa,Centrum Medyczne
1802,Gaja,Budzich,85577911637,"Gdańsk, ul. Świętojańska 82",600 971 430,cypriankielczyk@example.com,zapalenie płuc,NZOZ Glińskiego
1803,Ewelina,Fidler,38850422060,"Gdańsk, ul. Świętojańska 13",+48 537 900 694,kazirodkarol@example.org,choroba serca,OpoMed
1804,Jan,Berdzik,34761762560,"Gdańsk, ul. Podwale Staromiejskie 6",+48 577 075 489,nziarno@example.org,nadciśnienie,OpoMed
1805,Daniel,Strzelczak,93077647699,"Gdańsk, ul. Wały Jagiellońskie 1",888 484 907,lidiaubysz@example.net,reumatyzm,Poradania rodzinna
1806,Marcel,Bortkiewicz,62741213501,"Gdańsk, ul. Mariacka 117",+48 517 165 164,cpodsiadla@example.org,choroba serca,NZOZ Glińskiego
1807,Ewa,Krokosz,42207993159,"Gdańsk, ul. Wały Jagiellońskie 100",+48 798 062 150,marianna72@example.org,cukrzyca,Poradania rodzinna
1808,Igor,Blank,72023587148,"Gdańsk, ul. Wały Jagiellońskie 37",+48 576 382 017,radoslaw67@example.net,cukrzyca,NZOZ Glińskiego
1809,Miłosz,Tytko,41684078561,"Gdańsk, ul. Kartuska 35",32 961 44 40,sguzniczak@example.net,zapalenie płuc,Centrum Medyczne
1810,Miłosz,Ośka,87336601687,"Gdańsk, ul. Podwale Staromiejskie 95",733 556 091,sebastiansamiec@example.net,reumatyzm,Medovec
1811,Leon,Gumienny,70710856188,"Gdańsk, ul. Świętojańska 68",22 646 87 84,goliszkamila@example.net,astma,OpoMed
1812,Daniel,Sendor,67676008435,"Gdańsk, ul. Mariacka 18",+48 22 307 43 89,kasakliwia@example.com,reumatyzm,OpoMed
